requisicaoN,tempoBanco,tempoHTTP
967,0.001168,0.252079
968,0.001174,0.268458
969,0.000992,0.248333
970,0.001163,0.256980
971,0.001186,0.261212
972,0.001177,0.269257
973,0.001762,0.266082
974,0.001143,0.257665
975,0.001095,0.254118
976,0.001184,0.261124
977,0.000940,0.270881
978,0.001630,0.270064
979,0.001038,0.298707
980,0.001150,0.269789
981,0.001027,0.284387
982,0.001314,0.330903
983,0.001058,0.279114
984,0.001144,0.268636
985,0.001140,0.299078
986,0.001312,0.342024
987,0.001459,0.259186
988,0.001148,0.304953
989,0.001119,0.271218
990,0.001189,0.291664
991,0.007464,0.323157
992,0.001168,0.787145
993,0.001163,0.349327
994,0.001049,0.255679
995,0.001126,0.250504
996,0.001051,0.273281
997,0.000922,0.327567
998,0.001026,0.354438
999,0.001250,0.274147
1000,0.000951,0.321351
1001,0.001184,0.347517
1002,0.001044,0.265202
1003,0.001249,0.318796
1004,0.001758,0.256117
1005,0.001196,0.259434
1006,0.001191,0.260016
1007,0.001904,0.274131
1008,0.001162,0.260326
1009,0.001116,0.281714
1010,0.001134,0.247112
1011,0.001137,0.252537
1012,0.001146,0.252322
1013,0.001147,0.274938
1014,0.001299,0.282322
1015,0.004315,0.289218
1016,0.001276,0.274583
1017,0.001440,0.273753
1018,0.001320,0.309681
1019,0.001264,0.777847
1020,0.001472,0.264779
1021,0.001100,0.326624
1022,0.001136,0.280597
1023,0.001239,0.343188
1024,0.001212,0.305145
1025,0.001040,0.259901
1026,0.001169,0.267946
1027,0.001056,0.271560
1028,0.001074,0.349918
1029,0.001182,0.274954
1030,0.001154,0.273479
1031,0.001239,0.268392
1032,0.000968,0.280482
1033,0.001537,0.265001
1034,0.001223,0.304549
1035,0.001687,0.270298
1036,0.001312,0.356974
1037,0.001216,0.254206
1038,0.001950,0.273031
1039,0.000983,0.279718
1040,0.001725,0.276314
