requisicaoN,tempoBanco,tempoHTTP
704,0.001534,0.288475
705,0.001272,0.262850
706,0.001258,0.290146
707,0.001357,0.342070
708,0.001300,0.261096
709,0.001244,0.270217
710,0.000935,0.257656
711,0.001061,0.291578
712,0.001276,0.271784
713,0.001290,1.275007
714,0.001265,0.248883
715,0.002207,0.289190
716,0.001926,0.303822
717,0.001239,0.379152
718,0.004151,0.273501
719,0.001225,0.255624
720,0.001093,0.265402
721,0.001250,0.268052
722,0.001307,0.272356
723,0.001256,0.261211
724,0.001229,0.273083
725,0.001263,0.264531
726,0.001277,0.267920
727,0.002839,0.310097
728,0.001311,0.269245
729,0.001289,0.261160
730,0.003374,0.355238
731,0.001059,0.260136
732,0.001120,0.246228
733,0.001163,0.272072
734,0.001073,0.248453
735,0.001163,0.294750
736,0.001170,0.252347
737,0.001100,0.256914
738,0.001285,0.262046
739,0.001230,0.261720
740,0.001068,0.274351
741,0.001301,0.284502
742,0.001318,0.271291
743,0.001173,0.260456
744,0.001260,0.270668
745,0.001036,0.269473
746,0.001151,0.268007
747,0.001089,0.275303
748,0.001241,0.330355
749,0.001233,0.250906
750,0.002047,0.268312
751,0.001253,0.271287
752,0.001758,0.255473
753,0.001070,0.276408
754,0.001150,0.273783
755,0.001539,0.259601
756,0.001243,0.292159
757,0.001336,0.281983
758,0.001191,0.274765
759,0.001267,0.263424
760,0.001292,0.266927
761,0.001183,0.283778
762,0.001211,0.266206
763,0.001252,0.267793
764,0.001143,0.256231
765,0.001245,0.262582
766,0.001261,0.278186
767,0.001206,0.261358
768,0.001402,0.270362
769,0.001280,0.265185
770,0.001246,0.270172
771,0.004153,0.277743
772,0.001469,0.269316
773,0.001153,0.261672
774,0.001325,0.249528
775,0.001211,0.251766
776,0.001310,0.250724
777,0.001295,0.282431
778,0.001285,0.293882
779,0.001326,0.293152
780,0.001995,0.261086
781,0.001178,0.353785
782,0.001193,0.256732
783,0.001376,0.257560
784,0.001190,0.266194
785,0.001189,0.273284
786,0.001158,0.278658
787,0.001195,0.293598
788,0.001259,0.279555
789,0.001048,0.276063
790,0.001098,0.265256
791,0.001479,0.279846
792,0.001254,0.261962
793,0.001468,0.288353
794,0.001212,0.261861
795,0.001037,0.263692
796,0.001305,0.272232
797,0.001239,0.275623
798,0.001234,0.311651
799,0.001747,0.281320
800,0.001093,0.267007
801,0.001126,0.272705
802,0.001120,0.352980
803,0.001051,0.289600
804,0.001282,0.274358
805,0.000920,0.256093
806,0.000946,0.259386
807,0.001075,0.258794
808,0.001044,0.257547
809,0.001244,0.246573
810,0.001174,0.262222
811,0.001278,0.280587
812,0.001011,0.244020
813,0.001435,0.266284
814,0.001211,0.253948
815,0.001142,0.331295
816,0.001236,0.262345
817,0.001480,0.267616
818,0.001105,0.264853
819,0.001233,0.296800
820,0.001269,0.274196
821,0.001337,0.269763
822,0.001242,0.257714
823,0.001358,0.271097
824,0.001285,0.249993
825,0.001283,0.269544
826,0.001119,0.258799
827,0.001789,0.349815
828,0.001308,0.263292
829,0.001259,0.301958
830,0.001267,0.267974
831,0.001275,0.383362
832,0.001263,0.270592
833,0.001525,0.251680
834,0.001290,0.260108
835,0.001235,0.268823
836,0.001251,0.249995
837,0.001176,0.281734
838,0.001253,0.304752
839,0.003192,0.509768
840,0.001229,0.267811
841,0.001255,0.265050
842,0.001880,0.275582
843,0.001299,0.250688
844,0.001260,0.272172
845,0.001122,0.254198
846,0.001206,0.276989
847,0.001247,0.253084
848,0.001352,0.268550
849,0.001354,0.252931
850,0.001645,0.272485
851,0.001234,0.290698
852,0.001131,0.254901
853,0.001277,0.274015
854,0.001238,0.259226
855,0.001265,0.295018
856,0.001169,0.276965
857,0.001301,0.261746
858,0.001237,0.278327
859,0.001503,0.287453
860,0.003823,0.372942
861,0.002256,0.264099
862,0.001248,0.269761
863,0.001298,0.270455
864,0.001222,0.276124
865,0.001273,0.256586
866,0.001281,0.246458
867,0.003310,0.342871
868,0.001096,0.251533
869,0.001276,0.272079
870,0.001233,0.270489
871,0.001384,0.293513
872,0.001061,0.250219
873,0.001217,0.257048
874,0.001361,0.258907
875,0.001253,0.282918
876,0.001230,0.252515
877,0.001099,0.315968
878,0.001354,0.251897
879,0.001746,0.250129
880,0.001232,0.262999
881,0.001025,0.273831
882,0.001215,0.268751
883,0.001116,0.249627
884,0.001216,0.252302
885,0.001198,0.254369
886,0.001197,0.276427
887,0.001732,0.264954
888,0.001339,0.266681
889,0.001043,0.278735
890,0.001432,0.245711
891,0.001234,0.253866
892,0.001222,0.251262
893,0.001102,0.293665
894,0.001275,0.266917
895,0.001059,0.274959
896,0.001124,0.255994
897,0.001082,0.270377
898,0.001410,0.265180
899,0.001255,0.267306
900,0.001238,0.252161
901,0.001151,0.279233
902,0.001283,0.274408
903,0.005393,0.321262
904,0.001270,0.250795
905,0.001224,0.269485
906,0.001245,0.255117
907,0.001199,0.266580
908,0.001018,0.248087
909,0.001927,0.292033
910,0.001054,0.342685
911,0.001257,0.261450
912,0.001143,0.320286
913,0.001337,0.250236
914,0.001707,0.273430
915,0.001320,0.269886
916,0.001227,0.264139
917,0.001228,0.267585
918,0.001441,0.259493
919,0.002240,0.257201
920,0.001397,0.247440
921,0.001230,0.262446
922,0.001403,0.277773
923,0.001268,0.333576
924,0.001189,0.256843
925,0.001246,0.247571
926,0.001295,0.276167
927,0.001205,0.260168
928,0.001219,0.270258
929,0.001613,0.251906
930,0.001162,0.345124
931,0.002701,0.264807
932,0.001166,0.255152
933,0.001174,0.263136
934,0.001068,0.272961
935,0.001151,0.283706
936,0.001108,0.253569
937,0.001201,0.256233
938,0.001299,0.262666
939,0.001033,0.346767
940,0.001419,0.280515
941,0.001191,0.368128
942,0.001280,0.332397
943,0.001180,0.308884
944,0.001230,0.269729
945,0.001230,0.288727
946,0.001304,0.254412
947,0.001270,0.262171
948,0.001119,0.275276
949,0.001314,0.260254
950,0.001285,0.265691
951,0.001328,0.284048
952,0.001252,0.255224
953,0.001085,0.290333
954,0.001119,0.336520
955,0.001201,0.287599
956,0.001220,0.291139
957,0.001171,0.265935
958,0.001248,0.256408
959,0.001240,0.401214
960,0.001159,0.286401
961,0.003019,0.286187
962,0.001320,0.353797
963,0.001320,0.279925
964,0.001293,0.292920
965,0.001456,0.276494
966,0.001250,0.284323
967,0.001804,0.277218
968,0.001714,0.308347
969,0.001240,0.271779
970,0.001133,0.279793
971,0.001112,0.280006
972,0.001405,0.262425
973,0.001437,0.295928
974,0.001071,0.328154
975,0.001634,0.272526
976,0.001225,0.268024
977,0.001297,0.283633
978,0.001232,0.283176
979,0.001263,0.280925
980,0.004348,0.268963
981,0.002457,0.324982
982,0.001304,0.265421
983,0.001246,0.324349
984,0.001255,0.283926
985,0.001251,0.287448
986,0.001245,0.272258
987,0.001245,0.349400
988,0.001269,0.251172
989,0.000999,0.273281
990,0.001291,0.270147
991,0.001256,0.250610
992,0.001285,0.251023
993,0.001246,0.284812
994,0.002184,0.272443
